ID	RH_En_Col_0_DT_2	RH_En_Col_0_DT_3	RH_En_Col_0_DT_6	RH_En_gl2_DT_1	RH_En_gl2_DT_4	RH_En_gl2_DT_6	RH_En_rsl2rsl4_DT_1	RH_En_rsl2rsl4_DT_3	RH_En_rsl2rsl4_DT_5	RH_Rhi_Col_0_DT_2	RH_Rhi_Col_0_DT_3	RH_Rhi_Col_0_DT_6	RH_Rhi_gl2_DT_1	RH_Rhi_gl2_DT_4	RH_Rhi_gl2_DT_6	RH_Rhi_rsl2rsl4_DT_1	RH_Rhi_rsl2rsl4_DT_3	RH_Rhi_rsl2rsl4_DT_5
K07740	0.716498	0.196542	0	1.199102	0.177648	2.506478	0	0.976483	0.84923	2.701349	7.102038	3.183922	13.503591	19.181549	7.270021	9.095381	3.951169	14.541913
K07741	1.622322	0.089283	1.327771	0.877925	8.065671	0.060276	0.089783	1.120304	2.561018	2.168145	1.273853	0.415486	0.743619	0.981709	2.097522	0.627303	1.147987	5.003221
K07742	61.590798	66.3102	51.829179	39.159304	54.080738	48.477696	51.620677	51.119533	51.731973	59.808904	55.64933	67.677049	56.247104	58.363654	66.21699	68.449146	54.536673	55.370609
K07743	0.412049	0.489532	1.31871	0	0	3.321547	0.692504	1.987082	1.07842	4.263638	2.334962	3.224413	2.832618	5.33379	3.811103	2.434289	6.064351	4.903767
K07744	0	0	0	0	0	0	0	0.551973	0	0.165743	0.069673	0	0.102582	0.075434	0.127952	0	0.457442	0.05383
K07745	0	0	0	0	0	0	0	0	0	0.071545	0.371033	0.163443	0.419241	0.281955	0.474141	0.255335	0.476867	0.250235
K07746	144.282066	85.779601	144.936574	124.307051	137.665108	133.232531	87.852344	143.336414	121.120569	46.777473	58.357518	60.340952	61.936713	67.392304	50.24824	48.038104	46.081513	57.74565
K07747	0.437297	0.776723	3.51715	0	0.252177	0	0	0	0	0	0	0	0	0	0	0	0	0
K07748	0.326364	0.216613	0.477777	0.13694	5.271257	2.035079	1.537801	0.663847	9.28179	3.846328	3.108739	3.212014	3.886409	2.094838	5.511937	3.968937	3.154023	2.837125
K07749	324.51692	447.258644	389.091137	343.6293	359.115901	390.691012	443.853091	519.384752	523.70327	472.984293	439.222688	504.59839	405.287353	471.512602	498.028481	476.324124	560.635779	524.218165
K07750	0	0	0.265684	0	0.429073	0	0.054156	0.756669	0	0.01737	0.016622	0.019485	0	0.065611	0	0.099977	0	0
K07752	1.194026	1.332912	0.603801	2.057203	2.480633	1.488482	1.388333	0	0.288162	1.78062	2.099118	2.031108	2.096933	1.40158	1.983551	1.910543	2.635091	3.069526
K07753	1.518919	0.300168	1.07427	1.188385	1.372008	1.202916	1.646866	1.318755	0.26151	2.904551	3.583035	1.494297	2.343929	1.785996	2.943054	3.138554	1.764777	1.315337
K07754	0.763692	0	0	2.10134	1.555671	0	0	0	0	0.23506	0	0.420978	0.763778	0.076171	0.850862	0.196927	0.066085	0.137737
K07755	39.95823	47.5274	31.33846	48.191747	35.335746	37.812234	71.028647	39.254043	39.089784	151.467982	158.863701	127.128017	157.365952	108.778047	161.298979	149.377333	139.304321	133.222006
K07756	0.505611	0	0	0.209984	0.159275	0	1.314628	0.321312	0	0	0.247085	0.070243	0	0	0	0.391895	0	0.288274
K07757	0	0	0	0	0.039959	0	0	0	0	0.210736	0.108727	0.029646	0.146673	0.097911	0.061847	0.214535	0.063032	0.106218
K07758	0	0	0	0	0	0	0	0	0	0.087086	0.128203	0.213112	0.155983	0.170595	0.116172	0.073824	0.180795	0
K07759	0	0	2.82277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K07760	0	0	0	0	0	0	0	0	0	0.049536	0.133359	0	0.124034	0.147194	0.17389	0.059316	0.168942	0
K07761	0	0	0.183741	0	0	0.404551	2.329541	0.62582	0	0.608494	0.411246	0.418231	0.346615	0.385153	0.760996	0.687889	0.772465	1.060034
K07762	2.560998	2.212301	4.608045	2.221075	0.923503	4.423445	2.903235	0.258806	2.001858	0.756951	2.980118	0.566822	0.430651	0.135495	0.381497	1.228546	0.133757	0.375483
K07763	1.15064	2.638723	1.545328	1.720221	0.843221	1.371964	2.930915	0.873548	2.388622	1.411207	1.38579	1.956489	2.187145	1.730638	1.711823	0.92932	3.137164	1.832224
K07765	0.650507	0.13018	1.880222	0.723285	0.536685	0.686621	0.090926	0	0.143455	0	0.009574	0.028103	0	0	0.051519	0	0	0
K07766	0.231159	1.742066	1.249747	0.198686	1.055021	1.08137	0.073724	1.605123	1.804589	0.570072	0.885675	0.62911	0.389536	0.815915	0.9094	0.360028	0.691879	0.343426
K07767	0.077093	0	1.64349	0.170659	0.825103	0.993619	0	0	0.305499	0.139684	0.130628	0.499099	0.096941	0.015674	0.466857	0.706583	0.241878	0.167929
K07768	17.624581	26.63727	38.675179	23.517189	19.965397	14.036416	21.362751	16.949008	45.253999	33.126839	33.733415	46.266937	35.806112	33.208147	34.954958	32.925254	26.35603	31.686046
K07769	0.335403	0.779825	0	1.429214	0.784453	1.362688	0.772631	0.212603	0.285083	2.240151	1.824542	2.22585	1.799034	1.340002	1.975011	1.79278	2.850268	1.841054
K07770	0.12162	0.081559	0.167295	0	0.258553	0.048262	0.098683	0	0.094634	0.611871	0.133913	0.017451	0.058344	0.052926	0.092522	0.024983	0.052179	0.101556
K07771	16.152951	7.548258	9.468987	11.909676	15.496395	5.07991	8.150417	4.912048	15.343948	2.002995	2.125371	3.751568	2.972316	5.254743	3.487139	2.6718	1.476989	1.908105
K07772	2.557282	6.17036	3.644018	3.719448	4.100728	4.128104	2.270848	8.453998	6.211962	5.449417	1.795644	3.171361	2.183188	2.739699	3.700126	3.169626	2.679374	1.527674
K07773	1.689882	0.608187	4.287493	1.198453	2.22844	3.696251	1.48997	0.130212	0.044755	0.289275	0.196275	0.271281	0.345866	0.617683	0.405344	0.429531	0.016636	0.145472
K07774	121.903918	77.913734	129.478611	98.825094	134.450647	109.16109	79.085564	108.421902	99.372723	37.474868	45.081806	49.318845	36.654059	73.639769	34.039946	38.800804	33.170948	44.396696
K07775	6.347776	9.811316	3.142165	8.259649	7.726208	8.240973	7.870041	6.893353	7.331745	15.946954	11.398531	15.445102	16.333323	8.095275	16.114125	9.798195	17.81787	15.287993
K07776	27.647316	20.280731	18.503001	39.742555	17.061689	21.526876	35.819321	25.716935	16.255679	57.95867	72.765854	73.319777	73.239434	54.544963	64.172045	66.005807	42.76163	49.006294
K07777	15.246291	14.92194	29.686483	20.028221	16.310105	15.025114	23.937726	25.096502	20.77825	22.853583	25.118784	28.125083	20.361549	25.61505	23.670549	20.882591	38.238302	29.296691
K07778	30.440896	41.70475	48.035557	34.812026	38.485797	31.299724	40.823334	27.051374	19.335801	55.886735	65.706418	57.878497	66.226853	49.756786	53.639105	64.297763	37.348632	51.966569
K07779	0.143962	1.670276	0	0.065044	0	0	0.386571	0.39853	0.574831	0.212883	0.229426	0.203351	0.322191	0.183557	0.089424	0.060967	0.05486	0.162054
K07780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.293488
K07781	0	0	0	0	0	0	0.175159	0	0	0.139257	0	0	0	0	0.060828	0.077144	0	0
K07782	112.346546	58.584152	97.479992	72.314217	93.861986	93.939722	38.338286	65.660521	67.718959	47.552763	46.666705	45.536119	57.659789	57.71087	44.434512	52.766785	23.941411	41.158776
K07783	12.294827	6.649199	11.855416	10.166449	14.898526	12.239265	15.148946	9.528507	15.44904	9.808771	14.875668	12.715458	11.753791	24.807717	11.048456	11.419269	9.506849	18.926979
K07784	0	0	0	0	0	0	0	0	0	0.273056	0	0.048811	0.074405	0.116429	0.203004	0	0.205599	0
K07785	0	0.242052	0	0.018781	0.012103	0.141755	0.013935	0	0	0.6229	0.767491	0.770543	0.660575	0.230784	0.596889	0.60469	1.087277	0.432173
K07786	3.584593	2.396226	5.306314	3.108754	4.456944	4.886402	2.870796	1.799227	0.62986	1.416753	3.174908	1.427219	1.848139	1.735072	2.399981	2.57146	2.445817	1.920869
K07787	198.692733	201.24051	194.697979	216.640878	170.707505	201.612147	203.86575	152.837891	230.271841	144.500438	114.079506	129.857296	98.708822	116.332496	139.859303	131.304653	186.788488	150.304573
K07788	271.008187	351.886834	286.488259	266.238552	271.95531	258.468182	300.271797	368.591998	353.260601	210.450302	193.302086	241.237605	161.978966	214.616019	223.701576	219.943126	303.83454	251.968653
K07789	268.783039	297.868192	263.020229	261.216754	259.592801	270.838145	291.255991	322.419533	358.755533	206.992254	190.642734	228.318667	146.973478	220.203416	209.206012	212.452535	282.390754	221.030511
K07790	0.97839	0.620825	0.911245	0.62188	0.207377	0.407228	0.762322	0.251687	0.746148	3.022315	3.95164	2.897589	3.62391	3.031634	5.107288	2.31415	1.852436	5.131741
K07791	8.673979	5.804725	3.465934	7.344954	4.035185	11.491815	6.813228	7.194131	2.383641	10.525007	7.158554	11.335912	8.247466	11.548039	13.430188	11.033897	16.763433	13.84573
K07792	11.205323	6.965955	5.397734	14.31069	5.084092	14.646571	7.856676	8.255094	3.77376	16.095492	10.463816	18.992785	12.959328	15.96754	20.279349	16.681871	26.992206	19.005921
K07793	363.25854	390.940753	399.872855	351.060904	363.499767	315.408249	401.916597	507.219099	387.91765	372.479642	297.53569	380.327215	315.374842	349.775048	378.631579	350.107661	434.166368	429.604164
K07794	96.06088	82.569073	81.027736	67.976886	73.764083	90.760874	72.719718	126.905514	106.52797	56.409265	62.704674	70.643749	63.226626	80.4204	69.513622	73.939881	68.957767	78.953605
K07795	163.162389	117.492339	137.237347	130.038206	138.046376	117.755056	101.990939	158.952054	130.241584	100.61687	89.367953	120.949003	94.344676	115.984683	95.876375	102.94489	97.739131	143.689874
K07796	0.916855	0.303861	0.752722	0.651199	1.648172	0.855115	0.342216	0.047528	0.334788	1.426486	2.921159	1.622089	0.739454	1.292824	2.389402	2.358084	0.767502	2.511444
K07797	0	0.171035	0.781983	0.333749	0.342186	0	0.029543	0	0.298751	0.174384	0.061599	0.185959	0.092165	0.415566	0.165446	0.341802	0.092032	0.112953
K07798	96.39453	91.711362	86.888532	102.926509	97.813765	87.17301	68.567789	83.299771	122.470351	58.119793	48.781176	63.698743	50.632885	59.693934	62.078171	54.431706	69.331022	60.545342
K07799	121.058043	197.893812	121.162491	141.758562	146.031601	163.391173	191.353792	206.359036	204.387323	127.897922	117.974629	137.722911	104.657574	124.171235	144.79021	131.177064	174.114152	149.547491
K07803	12.974493	13.269153	16.346468	4.864351	4.64946	13.311653	8.913632	10.095501	17.45208	9.419778	6.14	9.916625	10.318585	7.80189	8.359072	11.429296	11.851891	9.895629
K07804	6.25567	0	0	5.30741	0	0	0	0	1.58396	0	0.378077	0.09333	0.088486	0	0	0	0.160837	0
K07806	5.208795	8.975124	4.887711	8.359161	6.453186	4.805638	6.691979	9.813651	7.510557	12.136477	16.149361	18.871326	15.531697	15.151836	13.724664	13.506121	12.295537	14.48034
K07807	9.614829	2.711345	4.491702	7.099653	9.233778	8.44805	3.87561	10.498873	8.387337	4.914071	6.238236	6.186762	6.137907	4.634255	2.794086	3.933575	2.546094	7.291877
K07808	0	0.262088	0	0.022288	0.212894	0.096724	0.078778	0	0	0.818378	0.761899	2.475353	0.557043	0.693199	1.158782	0.666458	0.262927	1.280329
K07809	0	0.262088	0	0.022288	0.212894	0.096724	0	0	0	0.48717	0.406415	0.352078	0.363006	0.252074	0.533891	0.638418	0.116172	0.206313
K07810	1.747607	10.418066	1.983501	8.482155	10.363482	4.139974	5.283012	4.514831	7.969313	3.819567	9.672358	3.605245	3.729956	6.501199	5.129845	4.138904	6.031739	8.066018
K07811	1.401298	2.20722	0.950332	1.714787	1.205441	0.888474	2.586514	2.571049	2.440417	3.90286	2.595239	3.026413	3.484569	3.715795	3.990926	3.857567	6.079952	3.437616
K07812	10.028056	27.883358	9.568246	20.445691	13.632094	15.554644	31.143636	47.247648	28.253829	35.326348	21.597451	36.299534	21.202159	21.347553	34.326241	27.71092	38.114054	37.798728
K07814	148.104142	96.442334	154.634962	160.489316	146.257961	126.987326	105.398419	114.313942	129.628739	96.549947	86.79119	94.433958	86.210556	87.489757	94.5583	94.617539	93.80408	93.839639
K07816	1.616536	3.242549	3.63167	3.971181	8.411755	3.78574	3.822973	5.605411	4.459101	2.399396	2.19719	4.058061	5.255129	5.032621	2.700261	3.534059	2.489275	2.687514
K07821	0.048746	0.652453	0	0.027034	1.252924	0	2.256927	1.853064	0	0.818529	0.344571	1.070093	0.497206	0.529159	1.14296	0.626682	0.894971	0.789977
K07823	74.727055	87.610951	80.458894	82.913524	64.926658	77.286295	49.751924	78.051616	72.752281	42.324538	49.468406	60.838166	44.267621	70.026954	49.002755	54.910738	37.936397	49.567572
K07824	0	0	0.406704	0	0	0	0	0	0	0	0	0.103287	0	0	0	0.072199	0	0
K07825	0	0	0	0	0	0	0	0	0	0	0	0.219655	0	0.178352	0	0	0.243438	0.06952
K07827	0	0.262088	0	0.524219	0.935613	0.254218	0.576391	0	0	0	0	0	0	0	0	0	0	0
K07831	0	0	0	0	0	0	0	0	0	0	0	0.259562	0	0	0	0	0	0
K07836	0	0	0	0	0	0	0	0	0	0	0	0.222743	0	0	0	0.136502	0	0
K07837	0	0	0	0	0	0	0	0	0	0	0	0.222743	0	0	0	0.136502	0	0
K07860	0	0	0	0	0	1.03044	0	0	0	0	0	0	0	0	0	0.031669	0	0
K07861	0	0	0	0	0	1.03044	0.282816	0	0	0	0	0	0	0	0	0.031669	0	0
K07862	1.767685	1.28395	1.255359	2.409502	2.941145	2.578876	1.208468	1.263888	6.259699	3.468796	4.852335	2.87933	6.349506	10.517083	4.908376	4.502296	3.91128	11.901626
K07865	0	0	0	0	0	0	0	0	0	0	0	0.238525	0	0	0	0.105666	0	0
K07870	0	0	0	0.406311	0	0	1.18049	0	0	0.06797	0.044717	0.099821	0.040865	0.04465	0	0.344044	0	0.187024
K07874	0.155181	0.311656	1.66211	0.372531	0.348275	1.127354	1.182128	0.491886	1.206842	1.428621	0.877635	0.888983	1.196537	1.005246	1.387561	0.861082	2.294299	1.436576
K07877	0	0	0.989039	0	0.24191	0	0	0	0	0	0.093652	0	0	0	0	0	0	0
K07879	0.830886	0.420589	2.783862	1.179916	0.725787	0.466939	4.192836	1.008236	0.840387	1.284031	2.162989	0.78125	1.762113	0.711383	1.199023	1.746176	0.759721	0.726223
K07880	0.830886	0.420589	2.783862	1.179916	0.725787	0.466939	4.192836	1.008236	0.840387	1.284031	2.162989	0.78125	1.762113	0.711383	1.199023	1.746176	0.759721	0.726223
K07883	0	0	0	0	0	0	0	0	0	0	0	0	0.410546	0	0	0	0	0
K07888	0	0	0	0	0.129382	0	0	0	0	0.778832	0.029894	0.073783	0.039916	0.322642	0.079057	0.03779	0.175933	0.052043
K07889	2.699324	0.924434	5.051854	1.969134	2.540006	9.161877	1.787091	0.631379	0	2.996221	0.621147	1.211268	1.140836	1.519522	0.590756	1.281652	0.882699	0.172821
K07890	0	0	0.659359	0.730515	0	0	0	0	0	0	0	0.081603	0	0	0	0	0	0
K07897	0	0	0.724021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K07901	0	0	0	0.132409	0	0	0	0	0.141755	0.351698	0.202703	0.281782	1.055633	0.643742	0.24181	0.321382	0.386748	0.173796
K07902	0	0	0	0	0	0	0	0	0	0	0	0	1.00833	0	0	0	0	0
K07904	0	1.94315	0	0	0	0	0	0	0	0.569527	0	0.199846	0	0.158086	0.046671	0	0.042704	0
K07905	0	0	0	0	0	0	0	0	0	0.569527	0	0.199846	0	0.158086	0.046671	0	0.042704	0
K07910	0	0	0	0	0	0	0.036079	0	0	0.076851	0.011121	0.102978	0.082812	0.054731	0.10661	0.060081	0.098471	0
K07915	0	0	8.46334	0	0	0	0	0	0	0	0.029894	0	0	0	0	0	0.026027	0.072181
K07918	0	0.170084	0	0	0.601222	0	0	0	1.00639	0.01944	0	0	0	0	0	0	0	0
K07923	0	0.170084	0	0	0	0	0	0	1.00639	0.01944	0	0	0	0	0	0	0	0
K07929	0	0	0	0.888819	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K07930	0	0	0	0	0	0	0	0	0	0	0	0.361769	0	0	0	0	0	0
K07931	0	0	0	0	0	0	0	0	0	0	0	0	0.410546	0	0	0	0	0
K07936	0.628713	0	0.301901	0.980696	2.86403	0.022863	1.0884	0	0	0.207857	0.149746	0.074971	0.091724	0.030217	0.137139	0.032084	0	0
K07937	0	0	0	0.142071	0.576814	0	0	0	0	0	0.040839	0.040802	0	0.040744	0.074356	0	0	0
K07938	0	0	0	0	0.576814	0	0	0	0	0	0	0	0	0	0	0	0	0
K07941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K07942	0	0	0	0	0	0	0.683768	0	0	0	0	0	0	0	0	0	0	0
K07943	0.946705	0	1.52391	0	0.533239	0	0	0	0	0	0	0	0	0.203438	0	0	0	0
K07952	0	0	2.89868	0	0	0	0	0	0	0	0	0	0	0	0	0.157039	0	0
K07953	0	0	0.255138	0	0	0.138905	0.170942	0	0	0.097967	0	0.102295	0	0	0	0.358606	0	0
K07955	0	0	0	0	0	0	0.166882	0	0	0	0	0	0	0	0	0.141722	0	0
K07963	0	0	0	0	0	0.86454	0	0	0	0	0	0	0	0	0	0	0	0
K07964	0	0.035854	0	0	0.022392	0	0	0	0	0.014311	1.674397	0.078905	0.012144	0.22708	0.294212	0.127734	0.370082	0
K07965	0	0.035854	0	0	0.022392	0	0	0	0	0	0.118956	0	0	0	0	0	0	0
K07966	0.314261	0.497184	0	0.345791	0	0.430759	0.077804	2.0195	3.824744	0.321812	0.016027	0.247257	0	0.317842	0.056602	0.379552	0.446379	0
K07967	0.314261	0.497184	0	0.345791	0	0.430759	0.077804	2.0195	3.824744	0.321812	0.016027	0.247257	0	0.317842	0.056602	0.379552	0.446379	0
K07968	0.314261	0.497184	0	0.345791	0	0.430759	0.077804	2.0195	3.824744	0.321812	0.016027	0.247257	0	0.317842	0.056602	0.379552	0.446379	0
K07969	0.314261	0.497184	0	0.345791	0	0.430759	0.077804	2.0195	3.824744	0.169339	0.016027	0.084184	0	0	0.056602	0.082917	0.304144	0.063413
K07972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.133718
K07975	0	1.72485	0	0	0	0	1.085806	0	0	0	0	0.040802	0	0	0	0.279048	0	0
K07976	0	0.182426	3.870699	0.730515	0	4.18136	1.187725	0	0	0.226972	0.10091	0.185412	1.921588	0.205262	0.153361	0.437219	0.267567	0.061035
K07978	2.782193	4.012438	0.623586	1.350282	2.363387	0.691002	14.671972	7.97677	1.056083	2.761432	3.35949	4.151553	2.394285	4.32103	5.746312	2.963127	3.736548	6.49244
K07979	74.351634	76.220246	71.430332	52.889819	62.322086	60.306182	93.215936	41.176978	49.926405	56.674991	61.256136	66.463597	47.364871	58.60939	51.557973	59.61714	53.721253	43.364302
K07991	0	0	0	0	0	0	0	0	0	0.0541	0.053786	0	0.148414	0.107966	0.095433	0	0.161051	0
K07993	0	0	0	0	0	0	0	0	0	0	0	0.034224	0.017332	0.129793	0.278513	0.055778	0.231523	0.108602
K07994	1.462464	0.438514	1.545328	1.006518	0.674614	3.19928	1.743658	0.61748	2.112826	0.81667	0.835798	0.973668	1.029059	0.549739	0.764944	0.847773	1.384203	0.576093
K07995	0.190923	1.16508	0	0.170659	0	0	0.858727	0.256068	0	1.262965	0.241398	0.361769	0.336524	1.70285	0.895497	0.599011	0.952563	0.044982
K07996	0.232511	1.269259	0.314497	1.051064	0.10591	0.448813	1.545726	0.256068	0.19037	2.426961	1.03178	0.777691	1.317634	2.042368	1.915459	1.133357	1.245071	0.712305
K07997	0.190923	1.16508	0	0.917923	0.044619	0	0.95593	0.256068	0	1.732931	0.227414	0.533475	0.350325	1.834191	0.9908	0.667782	0.919344	0.230228
K07998	0	0	0	0	0	0.841309	4.00E-06	0	0	0	0.016424	0.04094	0.316267	0.344293	0.201378	0.039641	0.456272	0.552197
K07999	1.852847	1.145745	2.03097	1.047187	0.859368	0.965585	8.438058	2.711405	3.233911	2.292926	2.324128	2.32085	3.103927	1.740093	2.689677	2.795503	3.147581	2.895588
K08000	0	0	0	0	0	0	0.270125	0	0	0.0878	0.035371	0.011204	0.361852	0.030986	0.057234	0.119332	0	0.156857
K08001	0	0	0	0.093286	0	0	0	0	0	0	0.473525	0.040802	0.191634	0.020936	0.394365	0.070533	0	0
K08002	0.190923	1.16508	0.183741	2.633461	0.3484	1.087281	2.53857	0.256068	1.040718	2.335428	0.524095	0.954919	0.881924	2.045076	1.461314	0.899765	1.468681	0.643156
K08003	0.190923	1.16508	0.155519	0.917923	0.072586	0	0.90919	0.256068	0	1.626663	0.190006	0.556728	0.446393	1.846676	1.023965	0.635871	0.919548	0.179117
K08004	0	0.536197	0.33926	0.259159	0	0.618237	0.59674	0.706453	0	0.605828	0.200573	0.276318	0.096127	0.273322	0.555014	0.18624	0.528626	0.37754
K08005	0	0	0	0	0	0	0	0	0	0.166308	0	0	0.049471	0	0.083417	0.168315	0.143793	0
K08006	0.308577	0.950087	0.183741	2.258582	0.472388	1.323976	1.50021	0	1.040718	0.668384	0.363926	0.33455	0.531599	0.175623	0.399148	0.267445	0.58114	0.567026
K08008	0.306977	0.059715	0.81007	0.279858	0.421289	0.550192	0.670806	6.259739	0	0.056927	0.04579	0.119536	0.095429	0.080305	0.077488	0.076725	0.113168	0.346002
K08014	0	0	0.108931	0	0.206682	0	0	0	0	0.3533	0.229946	0.043416	0.093648	0.086561	0.154086	0.557612	0.185854	0.253433
K08017	0	1.00881	0	0	0.298353	0	0	0	3.352119	0.060527	0.040525	0.107213	0	0.446917	0.119087	0.016868	0	0
K08019	0	0	0	0	0	0	0	0	0	0.105861	0	0	0	0	0	0.286527	0.13217	0.045912
K08021	0.05145	0	0	0.097766	0	0	0.141884	0	0	0.157196	0.055053	0.034364	0.009485	0.07848	0.06065	0.171098	0.110406	0.05132
K08022	0.05145	0	0	0.169005	0.280779	0	0.141884	0	0	0.183016	0.26699	0.059771	0.099006	0.165887	0.232508	0.247524	0.209028	0.132069
K08023	0	0.078035	0	0	0	0.35322	0.530603	0.057254	0	0	0	0	0	0	0	0.036479	0	0
K08029	0.348563	0	0	0	0.203237	0.303598	0	0	0	0	0	0.068475	0	0	0	0	0.230997	0
K08041	0	0	0	0	0.032486	0	0.631533	0.076091	0.085901	0.309752	0.443163	0.319663	0.565647	0.21322	0.748118	0.028196	0.355805	0.681301
K08042	0	0.928809	0	0.350718	1.825899	0.858962	0.290142	0	0.492097	0.947904	0.977019	0.917057	0.546838	0.645352	1.035377	0.244587	0.973281	1.740735
K08043	0	0	0	0	0	0	0.594325	0	0	0.448569	0.785817	0.110538	0.491242	0.433067	0.594221	0.102128	0.322493	0.615246
K08044	0	0.75029	0	0	1.825899	0	0.290142	0	0.492097	0.585234	0.481063	0.369	0.151331	0.247584	0.19199	0.069009	0.474219	1.196523
K08045	0	0	0	0	0	0	0.700742	0	0	0.548486	0.818186	0.110538	0.54963	0.433067	0.594221	0.29467	0.350613	0.693305
K08046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K08047	0	0.928809	0	0.350718	1.858385	0.858962	0.32735	0.076091	0.577998	0.947904	0.999813	1.08557	0.546838	0.645352	1.14163	0.27254	1.031653	1.80679
