ASVID	Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV1213	Bacteria	Actinobacteriota	Corynebacteriales	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Unclassified
ASV1214	Bacteria	Bacteroidota	Chitinophagales	Chitinophagales	Chitinophagaceae	Flavisolibacter	Flavisolibacter_ginsengiterrae
ASV1216	Bacteria	Actinobacteriota	Solirubrobacterales	Solirubrobacterales	Solirubrobacteraceae	Conexibacter	Unclassified
ASV1217	Bacteria	Proteobacteria	Burkholderiales	Burkholderiales	Methylophilaceae	Methylophilus	Methylophilus_flavus
ASV1218	Bacteria	Chloroflexi	Thermomicrobiales	Thermomicrobiales	JG30-KF-CM45	JG30-KF-CM45	uncultured_Chloroflexi
ASV1219	Bacteria	Myxococcota	Blfdi19	Blfdi19	Blfdi19	Blfdi19	uncultured_soil
ASV1220	Bacteria	Actinobacteriota	Gaiellales	Gaiellales	o_Gaiellales|f_uncultured	o_Gaiellales|f_|g_uncultured	Unclassified
ASV1221	Bacteria	Actinobacteriota	Corynebacteriales	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium_avium
ASV1222	Bacteria	Actinobacteriota	Micromonosporales	Micromonosporales	Micromonosporaceae	Micromonospora	Unclassified
ASV1223	Bacteria	Firmicutes	Peptostreptococcales-Tissierellales	Peptostreptococcales-Tissierellales	Peptostreptococcaceae	f_Peptostreptococcaceae|g_Unclassified	Unclassified
ASV1224	Bacteria	Acidobacteriota	c_Acidobacteriae|o_Unclassified	c_Acidobacteriae|o_Unclassified	c_Acidobacteriae|o_|f_Unclassified	c_Acidobacteriae|o_|f_|g_Unclassified	Unclassified
ASV1225	Bacteria	Acidobacteriota	Solibacterales	Solibacterales	Solibacteraceae	Candidatus_Solibacter	uncultured_forest
ASV1226	Bacteria	Proteobacteria	Burkholderiales	Burkholderiales	TRA3-20	TRA3-20	Unclassified
ASV1227	Bacteria	Proteobacteria	Rhizobiales	Rhizobiales	Xanthobacteraceae	Pseudolabrys	Unclassified
ASV1228	Bacteria	Chloroflexi	KD4-96	KD4-96	KD4-96	KD4-96	Unclassified
ASV1229	Bacteria	Acidobacteriota	Vicinamibacterales	Vicinamibacterales	o_Vicinamibacterales|f_uncultured	o_Vicinamibacterales|f_|g_uncultured	unidentified
ASV1231	Bacteria	Verrucomicrobiota	Chthoniobacterales	Chthoniobacterales	Chthoniobacteraceae	Candidatus_Udaeobacter	Spartobacteria_bacterium
ASV1232	Bacteria	NB1-j	NB1-j	NB1-j	NB1-j	NB1-j	uncultured_Colwellia
ASV1233	Bacteria	Actinobacteriota	MB-A2-108	MB-A2-108	MB-A2-108	MB-A2-108	metagenome
ASV1234	Bacteria	Proteobacteria	Burkholderiales	Burkholderiales	SC-I-84	SC-I-84	Unclassified
ASV1235	Bacteria	Actinobacteriota	Frankiales	Frankiales	Acidothermaceae	Acidothermus	uncultured_forest
ASV1236	Bacteria	Actinobacteriota	Solirubrobacterales	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	Unclassified
ASV1237	Bacteria	Proteobacteria	Sphingomonadales	Sphingomonadales	Sphingomonadaceae	Altererythrobacter	uncultured_proteobacterium
ASV1238	Bacteria	Acidobacteriota	Solibacterales	Solibacterales	Solibacteraceae	Candidatus_Solibacter	Unclassified
ASV1239	Bacteria	Actinobacteriota	c_Actinobacteria|o_Unclassified	c_Actinobacteria|o_Unclassified	c_Actinobacteria|o_|f_Unclassified	c_Actinobacteria|o_|f_|g_Unclassified	Unclassified
ASV1240	Bacteria	Actinobacteriota	Micrococcales	Micrococcales	Intrasporangiaceae	f_Intrasporangiaceae|g_Unclassified	Unclassified
ASV1241	Bacteria	Verrucomicrobiota	Chthoniobacterales	Chthoniobacterales	Terrimicrobiaceae	Terrimicrobium	uncultured_Verrucomicrobiales
ASV1242	Bacteria	Proteobacteria	Burkholderiales	Burkholderiales	Nitrosomonadaceae	MND1	Unclassified
ASV1243	Bacteria	Actinobacteriota	Gaiellales	Gaiellales	o_Gaiellales|f_uncultured	o_Gaiellales|f_|g_uncultured	uncultured_Acidimicrobiia
ASV1244	Bacteria	Acidobacteriota	Vicinamibacterales	Vicinamibacterales	o_Vicinamibacterales|f_uncultured	o_Vicinamibacterales|f_|g_uncultured	unidentified
ASV1245	Bacteria	Chloroflexi	Thermomicrobiales	Thermomicrobiales	JG30-KF-CM45	JG30-KF-CM45	Unclassified
ASV1246	Bacteria	Actinobacteriota	Rubrobacterales	Rubrobacterales	Rubrobacteriaceae	Rubrobacter	Rubrobacter_spartanus
ASV1247	Bacteria	Actinobacteriota	Gaiellales	Gaiellales	o_Gaiellales|f_Unclassified	o_Gaiellales|f_|g_Unclassified	Unclassified
ASV1248	Bacteria	Proteobacteria	Burkholderiales	Burkholderiales	TRA3-20	TRA3-20	Unclassified
ASV1249	Bacteria	Actinobacteriota	Gaiellales	Gaiellales	o_Gaiellales|f_uncultured	o_Gaiellales|f_|g_uncultured	Unclassified
ASV1250	Bacteria	Actinobacteriota	Gaiellales	Gaiellales	o_Gaiellales|f_Unclassified	o_Gaiellales|f_|g_Unclassified	Unclassified
ASV1251	Bacteria	Proteobacteria	Burkholderiales	Burkholderiales	Nitrosomonadaceae	MND1	uncultured_Nitrosomonadaceae
ASV1252	Bacteria	Bacteroidota	Cytophagales	Cytophagales	Microscillaceae	OLB12	Bacteroidetes_bacterium
ASV1253	Bacteria	Proteobacteria	Rhizobiales	Rhizobiales	Rhizobiales_Incertae_Sedis	Nordella	Unclassified
ASV1254	Bacteria	Acidobacteriota	Bryobacterales	Bryobacterales	Bryobacteraceae	Bryobacter	Unclassified
ASV1255	Bacteria	Actinobacteriota	IMCC26256	IMCC26256	IMCC26256	IMCC26256	uncultured_Aciditerrimonas
ASV1256	Bacteria	Acidobacteriota	Bryobacterales	Bryobacterales	Bryobacteraceae	Bryobacter	Acidobacteriaceae_bacterium
ASV1257	Bacteria	Acidobacteriota	Acidobacteriales	Acidobacteriales	o_Acidobacteriales|f_uncultured	o_Acidobacteriales|f_|g_uncultured	metagenome
ASV1258	Bacteria	Verrucomicrobiota	Opitutales	Opitutales	Opitutaceae	Lacunisphaera	Unclassified
ASV1259	Bacteria	Actinobacteriota	Solirubrobacterales	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	Unclassified
ASV1260	Bacteria	Bacteroidota	Chitinophagales	Chitinophagales	Chitinophagaceae	f_Chitinophagaceae|g_Unclassified	Unclassified
ASV1261	Bacteria	Actinobacteriota	c_Actinobacteria|o_Unclassified	c_Actinobacteria|o_Unclassified	c_Actinobacteria|o_|f_Unclassified	c_Actinobacteria|o_|f_|g_Unclassified	Unclassified
ASV1262	Bacteria	Actinobacteriota	Propionibacteriales	Propionibacteriales	Nocardioidaceae	Nocardioides	Nocardioides_islandensis
ASV1263	Bacteria	Proteobacteria	Burkholderiales	Burkholderiales	Nitrosomonadaceae	Nitrosomonas	Unclassified
ASV1264	Bacteria	Myxococcota	Haliangiales	Haliangiales	Haliangiaceae	Haliangium	myxobacterium_AT3-03
ASV1265	Bacteria	Acidobacteriota	Vicinamibacterales	Vicinamibacterales	o_Vicinamibacterales|f_Unclassified	o_Vicinamibacterales|f_|g_Unclassified	Unclassified
ASV1266	Bacteria	Proteobacteria	Sphingomonadales	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Unclassified
ASV1267	Bacteria	Actinobacteriota	Gaiellales	Gaiellales	o_Gaiellales|f_uncultured	o_Gaiellales|f_|g_uncultured	Unclassified
ASV1268	Bacteria	Proteobacteria	Caulobacterales	Caulobacterales	Caulobacteraceae	Brevundimonas	Unclassified
ASV1269	Bacteria	Actinobacteriota	Gaiellales	Gaiellales	o_Gaiellales|f_uncultured	o_Gaiellales|f_|g_uncultured	uncultured_Firmicutes
ASV1270	Bacteria	Acidobacteriota	Vicinamibacterales	Vicinamibacterales	o_Vicinamibacterales|f_uncultured	o_Vicinamibacterales|f_|g_uncultured	unidentified
ASV1271	Bacteria	Gemmatimonadota	Gemmatimonadales	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	Gemmatimonadaceae_bacterium
ASV1272	Bacteria	Actinobacteriota	Microtrichales	Microtrichales	o_Microtrichales|f_uncultured	o_Microtrichales|f_|g_uncultured	Unclassified
ASV1273	Bacteria	Actinobacteriota	Microtrichales	Microtrichales	Ilumatobacteraceae	CL500-29_marine_group	Unclassified
ASV1274	Bacteria	Actinobacteriota	Gaiellales	Gaiellales	o_Gaiellales|f_uncultured	o_Gaiellales|f_|g_uncultured	Unclassified
ASV1275	Bacteria	Firmicutes	Bacillales	Bacillales	Bacillaceae	Oceanobacillus	Unclassified
ASV1276	Bacteria	Bacteroidota	Sphingobacteriales	Sphingobacteriales	o_Sphingobacteriales|f_Unclassified	o_Sphingobacteriales|f_|g_Unclassified	Unclassified
ASV1277	Bacteria	Acidobacteriota	Vicinamibacterales	Vicinamibacterales	Vicinamibacteraceae	Vicinamibacteraceae	Unclassified
ASV1278	Bacteria	Actinobacteriota	IMCC26256	IMCC26256	IMCC26256	IMCC26256	uncultured_Ferrimicrobium
ASV1279	Bacteria	Actinobacteriota	Gaiellales	Gaiellales	o_Gaiellales|f_uncultured	o_Gaiellales|f_|g_uncultured	uncultured_Firmicutes
ASV1280	Bacteria	Entotheonellaeota	Entotheonellales	Entotheonellales	Entotheonellaceae	Entotheonellaceae	uncultured_soil
ASV1281	Bacteria	Proteobacteria	Burkholderiales	Burkholderiales	SC-I-84	SC-I-84	uncultured_Acidobacteria
ASV1282	Bacteria	Patescibacteria	Saccharimonadales	Saccharimonadales	Saccharimonadales	Saccharimonadales	Unclassified
ASV1283	Bacteria	Proteobacteria	Rhodospirillales	Rhodospirillales	o_Rhodospirillales|f_uncultured	o_Rhodospirillales|f_|g_uncultured	Unclassified
ASV1284	Bacteria	Acidobacteriota	Solibacterales	Solibacterales	Solibacteraceae	Candidatus_Solibacter	Unclassified
ASV1285	Bacteria	Proteobacteria	c_Alphaproteobacteria|o_Unclassified	c_Alphaproteobacteria|o_Unclassified	c_Alphaproteobacteria|o_|f_Unclassified	c_Alphaproteobacteria|o_|f_|g_Unclassified	Unclassified
ASV1286	Bacteria	Actinobacteriota	Gaiellales	Gaiellales	Gaiellaceae	Gaiella	uncultured_Conexibacteraceae
ASV1287	Bacteria	Acidobacteriota	Vicinamibacterales	Vicinamibacterales	o_Vicinamibacterales|f_uncultured	o_Vicinamibacterales|f_|g_uncultured	unidentified
ASV1288	Bacteria	Verrucomicrobiota	Chthoniobacterales	Chthoniobacterales	Chthoniobacteraceae	Candidatus_Udaeobacter	uncultured_Luteolibacter
ASV1289	Bacteria	Proteobacteria	Pseudomonadales	Pseudomonadales	Moraxellaceae	f_Moraxellaceae|g_uncultured	uncultured_Chloroflexi
ASV1290	Bacteria	Nitrospirota	Nitrospirales	Nitrospirales	Nitrospiraceae	Nitrospira	Unclassified
ASV1291	Bacteria	Actinobacteriota	Gaiellales	Gaiellales	o_Gaiellales|f_uncultured	o_Gaiellales|f_|g_uncultured	Unclassified
ASV1292	Bacteria	Proteobacteria	Burkholderiales	Burkholderiales	Comamonadaceae	f_Comamonadaceae|g_Unclassified	Unclassified
ASV1293	Bacteria	Proteobacteria	Rhizobiales	Rhizobiales	Rhizobiaceae	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	Unclassified
ASV1294	Bacteria	Acidobacteriota	Vicinamibacterales	Vicinamibacterales	Vicinamibacteraceae	Vicinamibacteraceae	uncultured_Geothrix
ASV1295	Bacteria	Bdellovibrionota	Bdellovibrionales	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	uncultured_Bdellovibrionales
ASV1296	Bacteria	Bacteroidota	Chitinophagales	Chitinophagales	Chitinophagaceae	Chitinophaga	Unclassified
ASV1297	Bacteria	Proteobacteria	Burkholderiales	Burkholderiales	Nitrosomonadaceae	f_Nitrosomonadaceae|g_Unclassified	Unclassified
ASV1298	Bacteria	Proteobacteria	Rhizobiales	Rhizobiales	Beijerinckiaceae	Microvirga	Unclassified
ASV1299	Bacteria	Proteobacteria	Rhizobiales	Rhizobiales	Hyphomicrobiaceae	Pedomicrobium	Unclassified
ASV1300	Bacteria	Proteobacteria	Elsterales	Elsterales	URHD0088	URHD0088	uncultured_Alphaproteobacteria
ASV1301	Bacteria	Actinobacteriota	Microtrichales	Microtrichales	Ilumatobacteraceae	f_Ilumatobacteraceae|g_Unclassified	Unclassified
ASV1302	Bacteria	Gemmatimonadota	Gemmatimonadales	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	Unclassified
ASV1305	Bacteria	Actinobacteriota	Gaiellales	Gaiellales	o_Gaiellales|f_uncultured	o_Gaiellales|f_|g_uncultured	uncultured_Firmicutes
ASV1307	Bacteria	Proteobacteria	Burkholderiales	Burkholderiales	Sutterellaceae	f_Sutterellaceae|g_uncultured	Unclassified
ASV1308	Bacteria	Gemmatimonadota	Gemmatimonadales	Gemmatimonadales	Gemmatimonadaceae	f_Gemmatimonadaceae|g_Unclassified	Unclassified
ASV1309	Bacteria	Proteobacteria	Reyranellales	Reyranellales	Reyranellaceae	Reyranella	uncultured_proteobacterium
ASV1310	Bacteria	Actinobacteriota	Solirubrobacterales	Solirubrobacterales	67-14	67-14	uncultured_Rubrobacteraceae
ASV1311	Bacteria	Proteobacteria	Xanthomonadales	Xanthomonadales	Xanthomonadaceae	f_Xanthomonadaceae|g_Unclassified	Unclassified
ASV1312	Bacteria	Verrucomicrobiota	Opitutales	Opitutales	Opitutaceae	IMCC26134	Unclassified
ASV1313	Bacteria	Actinobacteriota	Gaiellales	Gaiellales	o_Gaiellales|f_uncultured	o_Gaiellales|f_|g_uncultured	uncultured_beta
ASV1314	Bacteria	Proteobacteria	Burkholderiales	Burkholderiales	Comamonadaceae	f_Comamonadaceae|g_Unclassified	Unclassified
ASV1315	Bacteria	Proteobacteria	Burkholderiales	Burkholderiales	o_Burkholderiales|f_Unclassified	o_Burkholderiales|f_|g_Unclassified	Unclassified
ASV1316	Bacteria	Chloroflexi	Chloroflexales	Chloroflexales	Roseiflexaceae	Kouleothrix	Unclassified
ASV1317	Bacteria	Actinobacteriota	Solirubrobacterales	Solirubrobacterales	67-14	67-14	uncultured_Solirubrobacter
ASV1318	Bacteria	Proteobacteria	Rhizobiales	Rhizobiales	Rhizobiaceae	f_Rhizobiaceae|g_Unclassified	Unclassified
ASV1320	Bacteria	Proteobacteria	Burkholderiales	Burkholderiales	Oxalobacteraceae	Massilia	Unclassified
ASV1321	Bacteria	Actinobacteriota	Pseudonocardiales	Pseudonocardiales	Pseudonocardiaceae	Pseudonocardia	Unclassified
ASV1322	Bacteria	Proteobacteria	p_Proteobacteria|c_uncultured	p_Proteobacteria|c_|o_uncultured	p_Proteobacteria|c_|o_|f_uncultured	p_Proteobacteria|c_|o_|f_|g_uncultured	uncultured_Bradyrhizobiaceae
ASV1323	Bacteria	Acidobacteriota	Vicinamibacterales	Vicinamibacterales	Vicinamibacteraceae	Vicinamibacteraceae	Unclassified
ASV1324	Bacteria	Methylomirabilota	Rokubacteriales	Rokubacteriales	Rokubacteriales	Rokubacteriales	Unclassified
ASV1325	Bacteria	Proteobacteria	Burkholderiales	Burkholderiales	o_Burkholderiales|f_Unclassified	o_Burkholderiales|f_|g_Unclassified	Unclassified
ASV1326	Bacteria	Bacteroidota	Cytophagales	Cytophagales	Microscillaceae	Chryseolinea	Unclassified
ASV1327	Bacteria	Actinobacteriota	Corynebacteriales	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Unclassified
ASV1328	Bacteria	Proteobacteria	Burkholderiales	Burkholderiales	Comamonadaceae	f_Comamonadaceae|g_Unclassified	Unclassified
ASV1329	Bacteria	Proteobacteria	Burkholderiales	Burkholderiales	Comamonadaceae	f_Comamonadaceae|g_Unclassified	Unclassified
ASV1330	Bacteria	Actinobacteriota	Rubrobacterales	Rubrobacterales	Rubrobacteriaceae	Rubrobacter	Rubrobacter_spartanus
ASV1331	Bacteria	Proteobacteria	Sphingomonadales	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Unclassified
ASV1332	Bacteria	Acidobacteriota	Vicinamibacterales	Vicinamibacterales	Vicinamibacteraceae	Vicinamibacteraceae	uncultured_organism
ASV1333	Bacteria	Proteobacteria	Sphingomonadales	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Unclassified
ASV1334	Bacteria	Bacteroidota	Sphingobacteriales	Sphingobacteriales	env.OPS_17	env.OPS_17	uncultured_Alistipes
ASV1335	Bacteria	Actinobacteriota	Gaiellales	Gaiellales	o_Gaiellales|f_uncultured	o_Gaiellales|f_|g_uncultured	uncultured_Firmicutes
ASV1336	Bacteria	Proteobacteria	Rhizobiales	Rhizobiales	Rhizobiales_Incertae_Sedis	Nordella	Unclassified
ASV1337	Bacteria	Acidobacteriota	Holophagales	Holophagales	Holophagaceae	Holophaga	Unclassified
ASV1338	Bacteria	Actinobacteriota	Streptosporangiales	Streptosporangiales	Streptosporangiaceae	Nonomuraea	Unclassified
ASV1339	Bacteria	Planctomycetota	Isosphaerales	Isosphaerales	Isosphaeraceae	f_Isosphaeraceae|g_Unclassified	Unclassified
ASV1340	Bacteria	Actinobacteriota	Gaiellales	Gaiellales	o_Gaiellales|f_uncultured	o_Gaiellales|f_|g_uncultured	Unclassified
ASV1341	Bacteria	Firmicutes	Bacillales	Bacillales	Bacillaceae	Bacillus	Unclassified
ASV1342	Bacteria	Bacteroidota	Cytophagales	Cytophagales	Microscillaceae	Chryseolinea	Unclassified
ASV1343	Bacteria	Myxococcota	Myxococcales	Myxococcales	Myxococcaceae	Archangium	Unclassified
ASV1344	Bacteria	Proteobacteria	Burkholderiales	Burkholderiales	Comamonadaceae	f_Comamonadaceae|g_Unclassified	Unclassified
ASV1345	Bacteria	Chloroflexi	SBR1031	SBR1031	A4b	A4b	wastewater_metagenome
ASV1346	Bacteria	Actinobacteriota	Gaiellales	Gaiellales	Gaiellaceae	Gaiella	Unclassified
ASV1347	Bacteria	Acidobacteriota	Vicinamibacterales	Vicinamibacterales	o_Vicinamibacterales|f_uncultured	o_Vicinamibacterales|f_|g_uncultured	Unclassified
ASV1348	Bacteria	Proteobacteria	Burkholderiales	Burkholderiales	SC-I-84	SC-I-84	Unclassified
ASV1349	Bacteria	Acidobacteriota	Vicinamibacterales	Vicinamibacterales	Vicinamibacteraceae	Vicinamibacteraceae	Unclassified
ASV1350	Bacteria	Proteobacteria	Rhizobiales	Rhizobiales	Rhizobiales_Incertae_Sedis	Nordella	Unclassified
ASV1351	Bacteria	Myxococcota	Polyangiales	Polyangiales	Sandaracinaceae	f_Sandaracinaceae|g_uncultured	uncultured_Polyangiaceae
ASV1353	Bacteria	Proteobacteria	Burkholderiales	Burkholderiales	Oxalobacteraceae	Massilia	Unclassified
ASV1354	Bacteria	Proteobacteria	Burkholderiales	Burkholderiales	Oxalobacteraceae	Massilia	Unclassified
ASV1355	Bacteria	Proteobacteria	Burkholderiales	Burkholderiales	Comamonadaceae	f_Comamonadaceae|g_Unclassified	Unclassified
ASV1356	Bacteria	Proteobacteria	Rhizobiales	Rhizobiales	Xanthobacteraceae	f_Xanthobacteraceae|g_Unclassified	Unclassified
ASV1357	Bacteria	Firmicutes	Paenibacillales	Paenibacillales	Paenibacillaceae	Ammoniphilus	Ammoniphilus_sp.
ASV1359	Bacteria	Chloroflexi	TK10	TK10	TK10	TK10	Chloroflexi_bacterium
ASV1360	Bacteria	Acidobacteriota	Subgroup_22	Subgroup_22	Subgroup_22	Subgroup_22	uncultured_Holophaga
ASV1361	Bacteria	Actinobacteriota	Gaiellales	Gaiellales	Gaiellaceae	Gaiella	uncultured_Conexibacteraceae
ASV1362	Bacteria	Proteobacteria	Burkholderiales	Burkholderiales	o_Burkholderiales|f_Unclassified	o_Burkholderiales|f_|g_Unclassified	Unclassified
ASV1363	Bacteria	Acidobacteriota	Bryobacterales	Bryobacterales	Bryobacteraceae	Bryobacter	uncultured_Holophaga
ASV1364	Bacteria	Acidobacteriota	Vicinamibacterales	Vicinamibacterales	Vicinamibacteraceae	Vicinamibacteraceae	uncultured_Holophagae
ASV1365	Bacteria	Actinobacteriota	MB-A2-108	MB-A2-108	MB-A2-108	MB-A2-108	uncultured_Firmicutes
ASV1366	Bacteria	Actinobacteriota	Gaiellales	Gaiellales	o_Gaiellales|f_Unclassified	o_Gaiellales|f_|g_Unclassified	Unclassified
ASV1367	Bacteria	Acidobacteriota	Vicinamibacterales	Vicinamibacterales	o_Vicinamibacterales|f_uncultured	o_Vicinamibacterales|f_|g_uncultured	unidentified
ASV1368	Bacteria	Proteobacteria	Gammaproteobacteria_Incertae_Sedis	Gammaproteobacteria_Incertae_Sedis	Unknown_Family	Acidibacter	Unclassified
ASV1369	Bacteria	Acidobacteriota	c_Acidobacteriae|o_Unclassified	c_Acidobacteriae|o_Unclassified	c_Acidobacteriae|o_|f_Unclassified	c_Acidobacteriae|o_|f_|g_Unclassified	Unclassified
ASV1370	Bacteria	Proteobacteria	Burkholderiales	Burkholderiales	Rhodocyclaceae	f_Rhodocyclaceae|g_Unclassified	Unclassified
ASV1371	Bacteria	Planctomycetota	Gemmatales	Gemmatales	Gemmataceae	f_Gemmataceae|g_Unclassified	Unclassified
ASV1372	Bacteria	Acidobacteriota	Vicinamibacterales	Vicinamibacterales	Vicinamibacteraceae	Vicinamibacteraceae	Unclassified
ASV1373	Bacteria	Actinobacteriota	Propionibacteriales	Propionibacteriales	Nocardioidaceae	Aeromicrobium	Unclassified
ASV1374	Bacteria	Proteobacteria	Burkholderiales	Burkholderiales	Comamonadaceae	Ramlibacter	Ramlibacter_solisilvae
ASV1375	Bacteria	Patescibacteria	Saccharimonadales	Saccharimonadales	o_Saccharimonadales|f_Unclassified	o_Saccharimonadales|f_|g_Unclassified	Unclassified
ASV1376	Bacteria	Proteobacteria	Burkholderiales	Burkholderiales	Oxalobacteraceae	Duganella	Unclassified
ASV1377	Bacteria	Proteobacteria	Burkholderiales	Burkholderiales	Burkholderiaceae	f_Burkholderiaceae|g_Unclassified	Unclassified
ASV1378	Bacteria	Chloroflexi	Chloroflexales	Chloroflexales	Chloroflexaceae	Chloroflexus	Unclassified
ASV1379	Bacteria	Myxococcota	Polyangiales	Polyangiales	Polyangiaceae	f_Polyangiaceae|g_Unclassified	Unclassified
ASV1380	Bacteria	Actinobacteriota	Solirubrobacterales	Solirubrobacterales	Solirubrobacteraceae	Conexibacter	Unclassified
ASV1381	Bacteria	Acidobacteriota	Vicinamibacterales	Vicinamibacterales	Vicinamibacteraceae	Vicinamibacteraceae	Unclassified
ASV1382	Bacteria	Actinobacteriota	Solirubrobacterales	Solirubrobacterales	67-14	67-14	Unclassified
ASV1383	Bacteria	Proteobacteria	Burkholderiales	Burkholderiales	Burkholderiaceae	f_Burkholderiaceae|g_Unclassified	Unclassified
ASV1384	Bacteria	Acidobacteriota	Subgroup_2	Subgroup_2	Subgroup_2	Subgroup_2	uncultured_eubacterium
ASV1385	Bacteria	Proteobacteria	Burkholderiales	Burkholderiales	Oxalobacteraceae	Noviherbaspirillum	Oxalicibacterium_sp.
ASV1386	Bacteria	Campilobacterota	Campylobacterales	Campylobacterales	Helicobacteraceae	Helicobacter	Unclassified
ASV1387	Bacteria	Proteobacteria	Burkholderiales	Burkholderiales	Nitrosomonadaceae	MND1	Unclassified
ASV1388	Bacteria	Chloroflexi	Chloroflexales	Chloroflexales	Chloroflexaceae	f_Chloroflexaceae|g_Unclassified	Unclassified
ASV1389	Bacteria	Myxococcota	Myxococcales	Myxococcales	Myxococcaceae	Archangium	Unclassified
ASV1390	Bacteria	RCP2-54	RCP2-54	RCP2-54	RCP2-54	RCP2-54	uncultured_Desulfuromonadales
ASV1392	Bacteria	Gemmatimonadota	Gemmatimonadales	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	Unclassified
ASV1393	Bacteria	Myxococcota	Myxococcales	Myxococcales	Myxococcaceae	f_Myxococcaceae|g_Unclassified	Unclassified
ASV1394	Bacteria	Actinobacteriota	Gaiellales	Gaiellales	o_Gaiellales|f_uncultured	o_Gaiellales|f_|g_uncultured	uncultured_Firmicutes
ASV1396	Bacteria	Acidobacteriota	Subgroup_11	Subgroup_11	Subgroup_11	Subgroup_11	uncultured_bacterium
ASV1397	Bacteria	Actinobacteriota	Corynebacteriales	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Unclassified
ASV1398	Bacteria	Proteobacteria	Pseudomonadales	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Unclassified
